"trainer/global_step","SPT-64 - _step","SPT-64 - _step__MIN","SPT-64 - _step__MAX","SPT-64 - train/loss","SPT-64 - train/loss__MIN","SPT-64 - train/loss__MAX"
"8824","3705","3705","3705","1.1244679689407349","1.1244679689407349","1.1244679689407349"
"8829","3707","3707","3707","1.1262186765670776","1.1262186765670776","1.1262186765670776"
"8834","3709","3709","3709","0.9608807563781738","0.9608807563781738","0.9608807563781738"
"8839","3711","3711","3711","1.0146853923797607","1.0146853923797607","1.0146853923797607"
"8844","3713","3713","3713","1.0631201267242432","1.0631201267242432","1.0631201267242432"
"8849","3716","3716","3716","1.1105422973632812","1.1105422973632812","1.1105422973632812"
"8854","3718","3718","3718","1.1433886289596558","1.1433886289596558","1.1433886289596558"
"8859","3720","3720","3720","1.0997568368911743","1.0997568368911743","1.0997568368911743"
"8864","3722","3722","3722","1.1941874027252197","1.1941874027252197","1.1941874027252197"
"8869","3724","3724","3724","1.1983678340911865","1.1983678340911865","1.1983678340911865"
"8874","3726","3726","3726","1.0578457117080688","1.0578457117080688","1.0578457117080688"
"8879","3728","3728","3728","1.1377580165863037","1.1377580165863037","1.1377580165863037"
"8884","3730","3730","3730","1.1834533214569092","1.1834533214569092","1.1834533214569092"
"8889","3732","3732","3732","1.045448899269104","1.045448899269104","1.045448899269104"
"8894","3734","3734","3734","0.9642931222915649","0.9642931222915649","0.9642931222915649"
"8899","3737","3737","3737","1.1034082174301147","1.1034082174301147","1.1034082174301147"
"8904","3739","3739","3739","1.0095337629318237","1.0095337629318237","1.0095337629318237"
"8909","3741","3741","3741","1.0789697170257568","1.0789697170257568","1.0789697170257568"
"8914","3743","3743","3743","1.0654003620147705","1.0654003620147705","1.0654003620147705"
"8919","3745","3745","3745","1.156287670135498","1.156287670135498","1.156287670135498"
"8924","3747","3747","3747","1.1614564657211304","1.1614564657211304","1.1614564657211304"
"8929","3749","3749","3749","0.9860879182815552","0.9860879182815552","0.9860879182815552"
"8934","3751","3751","3751","1.0871829986572266","1.0871829986572266","1.0871829986572266"
"8939","3753","3753","3753","1.0914970636367798","1.0914970636367798","1.0914970636367798"
"8944","3755","3755","3755","1.0013912916183472","1.0013912916183472","1.0013912916183472"
"8949","3758","3758","3758","0.9323678016662598","0.9323678016662598","0.9323678016662598"
"8954","3760","3760","3760","1.1117061376571655","1.1117061376571655","1.1117061376571655"
"8959","3762","3762","3762","1.0285940170288086","1.0285940170288086","1.0285940170288086"
"8964","3764","3764","3764","0.9886744618415833","0.9886744618415833","0.9886744618415833"
"8969","3766","3766","3766","1.2744442224502563","1.2744442224502563","1.2744442224502563"
"8974","3768","3768","3768","0.9969167709350586","0.9969167709350586","0.9969167709350586"
"8979","3770","3770","3770","1.0783989429473877","1.0783989429473877","1.0783989429473877"
"8984","3772","3772","3772","1.1715872287750244","1.1715872287750244","1.1715872287750244"
"8989","3774","3774","3774","1.1620166301727295","1.1620166301727295","1.1620166301727295"
"8994","3776","3776","3776","1.0953333377838135","1.0953333377838135","1.0953333377838135"
"8999","3779","3779","3779","1.2330299615859985","1.2330299615859985","1.2330299615859985"
"9004","3781","3781","3781","1.0830624103546143","1.0830624103546143","1.0830624103546143"
"9009","3783","3783","3783","1.0081126689910889","1.0081126689910889","1.0081126689910889"
"9014","3785","3785","3785","1.0682791471481323","1.0682791471481323","1.0682791471481323"
"9019","3787","3787","3787","1.327490210533142","1.327490210533142","1.327490210533142"
"9024","3789","3789","3789","1.0943281650543213","1.0943281650543213","1.0943281650543213"
"9029","3791","3791","3791","1.127709984779358","1.127709984779358","1.127709984779358"
"9034","3793","3793","3793","1.1413370370864868","1.1413370370864868","1.1413370370864868"
"9039","3795","3795","3795","1.0040980577468872","1.0040980577468872","1.0040980577468872"
"9044","3797","3797","3797","0.9997926950454712","0.9997926950454712","0.9997926950454712"
"9049","3800","3800","3800","1.1499872207641602","1.1499872207641602","1.1499872207641602"
"9054","3802","3802","3802","1.1663817167282104","1.1663817167282104","1.1663817167282104"
"9059","3804","3804","3804","1.11237370967865","1.11237370967865","1.11237370967865"
"9064","3806","3806","3806","1.0667965412139893","1.0667965412139893","1.0667965412139893"
"9069","3808","3808","3808","1.0967745780944824","1.0967745780944824","1.0967745780944824"
"9074","3810","3810","3810","1.133955717086792","1.133955717086792","1.133955717086792"
"9079","3812","3812","3812","1.1849308013916016","1.1849308013916016","1.1849308013916016"
"9084","3814","3814","3814","0.9959465861320496","0.9959465861320496","0.9959465861320496"
"9089","3816","3816","3816","1.045288324356079","1.045288324356079","1.045288324356079"
"9094","3818","3818","3818","1.0611355304718018","1.0611355304718018","1.0611355304718018"
"9099","3821","3821","3821","1.0614564418792725","1.0614564418792725","1.0614564418792725"
"9104","3823","3823","3823","1.1401017904281616","1.1401017904281616","1.1401017904281616"
"9109","3825","3825","3825","1.1598800420761108","1.1598800420761108","1.1598800420761108"
"9114","3827","3827","3827","1.1384721994400024","1.1384721994400024","1.1384721994400024"
"9119","3829","3829","3829","0.8709206581115723","0.8709206581115723","0.8709206581115723"
"9124","3831","3831","3831","0.9576347470283508","0.9576347470283508","0.9576347470283508"
"9129","3833","3833","3833","1.1370344161987305","1.1370344161987305","1.1370344161987305"
"9134","3835","3835","3835","1.1848630905151367","1.1848630905151367","1.1848630905151367"
"9139","3837","3837","3837","1.1173027753829956","1.1173027753829956","1.1173027753829956"
"9144","3839","3839","3839","1.1630823612213135","1.1630823612213135","1.1630823612213135"
"9149","3842","3842","3842","1.1169662475585938","1.1169662475585938","1.1169662475585938"
"9154","3844","3844","3844","1.2849421501159668","1.2849421501159668","1.2849421501159668"
"9159","3846","3846","3846","1.0413024425506592","1.0413024425506592","1.0413024425506592"
"9164","3848","3848","3848","1.0599167346954346","1.0599167346954346","1.0599167346954346"
"9169","3850","3850","3850","1.0460116863250732","1.0460116863250732","1.0460116863250732"
"9174","3852","3852","3852","1.1565569639205933","1.1565569639205933","1.1565569639205933"
"9179","3854","3854","3854","1.2386395931243896","1.2386395931243896","1.2386395931243896"
"9184","3856","3856","3856","1.1962556838989258","1.1962556838989258","1.1962556838989258"
"9189","3858","3858","3858","1.0588659048080444","1.0588659048080444","1.0588659048080444"
"9194","3860","3860","3860","1.1718895435333252","1.1718895435333252","1.1718895435333252"
"9199","3863","3863","3863","1.0595698356628418","1.0595698356628418","1.0595698356628418"
"9204","3865","3865","3865","1.0782968997955322","1.0782968997955322","1.0782968997955322"
"9209","3867","3867","3867","1.0112119913101196","1.0112119913101196","1.0112119913101196"
"9214","3869","3869","3869","1.1421563625335693","1.1421563625335693","1.1421563625335693"
"9219","3871","3871","3871","1.030627965927124","1.030627965927124","1.030627965927124"
"9224","3873","3873","3873","1.1728465557098389","1.1728465557098389","1.1728465557098389"
"9229","3875","3875","3875","0.9901706576347351","0.9901706576347351","0.9901706576347351"
"9234","3877","3877","3877","1.088571310043335","1.088571310043335","1.088571310043335"
"9239","3879","3879","3879","1.1127212047576904","1.1127212047576904","1.1127212047576904"
"9244","3881","3881","3881","1.1379128694534302","1.1379128694534302","1.1379128694534302"
"9249","3884","3884","3884","1.0547308921813965","1.0547308921813965","1.0547308921813965"
"9254","3886","3886","3886","0.9101251363754272","0.9101251363754272","0.9101251363754272"
"9259","3888","3888","3888","1.0580463409423828","1.0580463409423828","1.0580463409423828"
"9264","3890","3890","3890","1.0823161602020264","1.0823161602020264","1.0823161602020264"
"9269","3892","3892","3892","1.020734190940857","1.020734190940857","1.020734190940857"
"9274","3894","3894","3894","1.0546756982803345","1.0546756982803345","1.0546756982803345"
"9279","3896","3896","3896","1.1467479467391968","1.1467479467391968","1.1467479467391968"
"9284","3898","3898","3898","1.0901883840560913","1.0901883840560913","1.0901883840560913"
"9289","3900","3900","3900","1.0317836999893188","1.0317836999893188","1.0317836999893188"
"9294","3902","3902","3902","1.0574817657470703","1.0574817657470703","1.0574817657470703"
"9299","3905","3905","3905","1.0861713886260986","1.0861713886260986","1.0861713886260986"
"9304","3907","3907","3907","0.9584257006645203","0.9584257006645203","0.9584257006645203"
"9309","3909","3909","3909","0.9985734820365906","0.9985734820365906","0.9985734820365906"
"9314","3911","3911","3911","1.1363670825958252","1.1363670825958252","1.1363670825958252"
"9319","3913","3913","3913","1.1558860540390015","1.1558860540390015","1.1558860540390015"
"9324","3915","3915","3915","0.9550790786743164","0.9550790786743164","0.9550790786743164"
"9329","3917","3917","3917","0.9484502077102661","0.9484502077102661","0.9484502077102661"
"9334","3919","3919","3919","1.191514492034912","1.191514492034912","1.191514492034912"
"9339","3921","3921","3921","0.954082190990448","0.954082190990448","0.954082190990448"
"9344","3923","3923","3923","1.02016282081604","1.02016282081604","1.02016282081604"
"9349","3926","3926","3926","1.0693933963775635","1.0693933963775635","1.0693933963775635"
"9354","3928","3928","3928","1.1737114191055298","1.1737114191055298","1.1737114191055298"
"9359","3930","3930","3930","1.1244704723358154","1.1244704723358154","1.1244704723358154"
"9364","3932","3932","3932","1.1513185501098633","1.1513185501098633","1.1513185501098633"
"9369","3934","3934","3934","1.086167335510254","1.086167335510254","1.086167335510254"
"9374","3936","3936","3936","1.1274176836013794","1.1274176836013794","1.1274176836013794"
"9379","3938","3938","3938","1.0316781997680664","1.0316781997680664","1.0316781997680664"
"9384","3940","3940","3940","1.0809965133666992","1.0809965133666992","1.0809965133666992"
"9389","3942","3942","3942","1.2076829671859741","1.2076829671859741","1.2076829671859741"
"9394","3944","3944","3944","0.9831658601760864","0.9831658601760864","0.9831658601760864"
"9399","3947","3947","3947","1.0350143909454346","1.0350143909454346","1.0350143909454346"
"9404","3949","3949","3949","1.2174017429351807","1.2174017429351807","1.2174017429351807"
"9409","3951","3951","3951","1.0047218799591064","1.0047218799591064","1.0047218799591064"
"9414","3953","3953","3953","1.1784119606018066","1.1784119606018066","1.1784119606018066"
"9419","3955","3955","3955","1.084641456604004","1.084641456604004","1.084641456604004"
"9424","3957","3957","3957","1.1475836038589478","1.1475836038589478","1.1475836038589478"
"9429","3959","3959","3959","1.0898489952087402","1.0898489952087402","1.0898489952087402"
"9434","3961","3961","3961","1.1490837335586548","1.1490837335586548","1.1490837335586548"
"9439","3963","3963","3963","1.0602892637252808","1.0602892637252808","1.0602892637252808"
"9444","3965","3965","3965","1.1107566356658936","1.1107566356658936","1.1107566356658936"
"9449","3968","3968","3968","1.113283395767212","1.113283395767212","1.113283395767212"
"9454","3970","3970","3970","1.2252552509307861","1.2252552509307861","1.2252552509307861"
"9459","3972","3972","3972","1.1288588047027588","1.1288588047027588","1.1288588047027588"
"9464","3974","3974","3974","1.0549830198287964","1.0549830198287964","1.0549830198287964"
"9469","3976","3976","3976","1.0160092115402222","1.0160092115402222","1.0160092115402222"
"9474","3978","3978","3978","1.0428239107131958","1.0428239107131958","1.0428239107131958"
"9479","3980","3980","3980","0.9844438433647156","0.9844438433647156","0.9844438433647156"
"9484","3982","3982","3982","1.0185632705688477","1.0185632705688477","1.0185632705688477"
"9489","3984","3984","3984","1.0833075046539307","1.0833075046539307","1.0833075046539307"
"9494","3986","3986","3986","1.0314128398895264","1.0314128398895264","1.0314128398895264"
"9499","3989","3989","3989","1.1504971981048584","1.1504971981048584","1.1504971981048584"
"9504","3991","3991","3991","1.1716587543487549","1.1716587543487549","1.1716587543487549"
"9509","3993","3993","3993","1.0553549528121948","1.0553549528121948","1.0553549528121948"
"9514","3995","3995","3995","1.2020045518875122","1.2020045518875122","1.2020045518875122"
"9519","3997","3997","3997","0.988180935382843","0.988180935382843","0.988180935382843"
"9524","3999","3999","3999","1.1671453714370728","1.1671453714370728","1.1671453714370728"
"9529","4001","4001","4001","1.1226069927215576","1.1226069927215576","1.1226069927215576"
"9534","4003","4003","4003","0.9992792010307312","0.9992792010307312","0.9992792010307312"
"9539","4005","4005","4005","0.9206247329711914","0.9206247329711914","0.9206247329711914"
"9544","4007","4007","4007","1.0139158964157104","1.0139158964157104","1.0139158964157104"
"9549","4010","4010","4010","1.0068048238754272","1.0068048238754272","1.0068048238754272"
"9554","4012","4012","4012","1.0455163717269897","1.0455163717269897","1.0455163717269897"
"9559","4014","4014","4014","1.2038919925689697","1.2038919925689697","1.2038919925689697"
"9564","4016","4016","4016","0.9618512988090515","0.9618512988090515","0.9618512988090515"
"9569","4018","4018","4018","0.9979478716850281","0.9979478716850281","0.9979478716850281"
"9574","4020","4020","4020","1.1007988452911377","1.1007988452911377","1.1007988452911377"
"9579","4022","4022","4022","1.1724097728729248","1.1724097728729248","1.1724097728729248"
"9584","4024","4024","4024","1.0993328094482422","1.0993328094482422","1.0993328094482422"
"9589","4026","4026","4026","1.0564470291137695","1.0564470291137695","1.0564470291137695"
"9594","4028","4028","4028","1.039773941040039","1.039773941040039","1.039773941040039"
"9599","4031","4031","4031","1.152895212173462","1.152895212173462","1.152895212173462"
"9604","4033","4033","4033","1.0956751108169556","1.0956751108169556","1.0956751108169556"
"9609","4035","4035","4035","1.2215147018432617","1.2215147018432617","1.2215147018432617"
"9614","4037","4037","4037","1.0492316484451294","1.0492316484451294","1.0492316484451294"
"9619","4039","4039","4039","1.0213285684585571","1.0213285684585571","1.0213285684585571"
"9624","4041","4041","4041","0.9675966501235962","0.9675966501235962","0.9675966501235962"
"9629","4043","4043","4043","0.9965142011642456","0.9965142011642456","0.9965142011642456"
"9634","4045","4045","4045","1.0773314237594604","1.0773314237594604","1.0773314237594604"
"9639","4047","4047","4047","1.0570149421691895","1.0570149421691895","1.0570149421691895"
"9644","4049","4049","4049","1.0150343179702759","1.0150343179702759","1.0150343179702759"
"9649","4052","4052","4052","1.0914102792739868","1.0914102792739868","1.0914102792739868"
"9654","4054","4054","4054","1.0262577533721924","1.0262577533721924","1.0262577533721924"
"9659","4056","4056","4056","1.1525623798370361","1.1525623798370361","1.1525623798370361"
"9664","4058","4058","4058","0.9619487524032593","0.9619487524032593","0.9619487524032593"
"9669","4060","4060","4060","1.0354969501495361","1.0354969501495361","1.0354969501495361"
"9674","4062","4062","4062","1.0580028295516968","1.0580028295516968","1.0580028295516968"
"9679","4064","4064","4064","1.048119306564331","1.048119306564331","1.048119306564331"
"9684","4066","4066","4066","0.9806020855903625","0.9806020855903625","0.9806020855903625"
"9689","4068","4068","4068","1.148432731628418","1.148432731628418","1.148432731628418"
"9694","4070","4070","4070","1.1502865552902222","1.1502865552902222","1.1502865552902222"
"9699","4073","4073","4073","1.0743401050567627","1.0743401050567627","1.0743401050567627"
"9704","4075","4075","4075","1.1883643865585327","1.1883643865585327","1.1883643865585327"
"9709","4077","4077","4077","1.0725276470184326","1.0725276470184326","1.0725276470184326"
"9714","4079","4079","4079","1.1052132844924927","1.1052132844924927","1.1052132844924927"
"9719","4081","4081","4081","1.167722463607788","1.167722463607788","1.167722463607788"
"9724","4083","4083","4083","1.0913403034210205","1.0913403034210205","1.0913403034210205"
"9729","4085","4085","4085","0.9691962003707886","0.9691962003707886","0.9691962003707886"
"9734","4087","4087","4087","1.081028699874878","1.081028699874878","1.081028699874878"
"9739","4089","4089","4089","0.9328956604003906","0.9328956604003906","0.9328956604003906"
"9744","4091","4091","4091","1.2869460582733154","1.2869460582733154","1.2869460582733154"
"9749","4094","4094","4094","1.0956249237060547","1.0956249237060547","1.0956249237060547"
"9754","4096","4096","4096","1.087597131729126","1.087597131729126","1.087597131729126"
"9759","4098","4098","4098","1.1267694234848022","1.1267694234848022","1.1267694234848022"
"9764","4100","4100","4100","1.0381639003753662","1.0381639003753662","1.0381639003753662"
"9769","4102","4102","4102","1.0368168354034424","1.0368168354034424","1.0368168354034424"
"9774","4104","4104","4104","1.0043842792510986","1.0043842792510986","1.0043842792510986"
"9779","4106","4106","4106","1.0981251001358032","1.0981251001358032","1.0981251001358032"
"9784","4108","4108","4108","1.1374787092208862","1.1374787092208862","1.1374787092208862"
"9789","4110","4110","4110","1.3011186122894287","1.3011186122894287","1.3011186122894287"
"9794","4112","4112","4112","1.0825282335281372","1.0825282335281372","1.0825282335281372"
"9799","4115","4115","4115","1.2325540781021118","1.2325540781021118","1.2325540781021118"
"9804","4117","4117","4117","0.9396575093269348","0.9396575093269348","0.9396575093269348"
"9809","4119","4119","4119","1.2322652339935303","1.2322652339935303","1.2322652339935303"
"9814","4121","4121","4121","1.1013342142105103","1.1013342142105103","1.1013342142105103"
"9819","4123","4123","4123","0.8743497133255005","0.8743497133255005","0.8743497133255005"
"9824","4125","4125","4125","0.9745372533798218","0.9745372533798218","0.9745372533798218"
"9829","4127","4127","4127","1.1933866739273071","1.1933866739273071","1.1933866739273071"
"9834","4129","4129","4129","1.0378201007843018","1.0378201007843018","1.0378201007843018"
"9839","4131","4131","4131","1.1970833539962769","1.1970833539962769","1.1970833539962769"
"9844","4133","4133","4133","1.0572396516799927","1.0572396516799927","1.0572396516799927"
"9849","4136","4136","4136","1.075257658958435","1.075257658958435","1.075257658958435"
"9854","4138","4138","4138","1.0711737871170044","1.0711737871170044","1.0711737871170044"
"9859","4140","4140","4140","1.0749962329864502","1.0749962329864502","1.0749962329864502"
"9864","4142","4142","4142","1.1389154195785522","1.1389154195785522","1.1389154195785522"
"9869","4144","4144","4144","1.0595169067382812","1.0595169067382812","1.0595169067382812"
"9874","4146","4146","4146","0.9637817144393921","0.9637817144393921","0.9637817144393921"
"9879","4148","4148","4148","0.8967596292495728","0.8967596292495728","0.8967596292495728"
"9884","4150","4150","4150","1.0241485834121704","1.0241485834121704","1.0241485834121704"
"9889","4152","4152","4152","1.011852502822876","1.011852502822876","1.011852502822876"
"9894","4154","4154","4154","1.1034761667251587","1.1034761667251587","1.1034761667251587"
"9899","4157","4157","4157","1.169667363166809","1.169667363166809","1.169667363166809"
"9904","4159","4159","4159","0.9950806498527527","0.9950806498527527","0.9950806498527527"
"9909","4161","4161","4161","0.965114951133728","0.965114951133728","0.965114951133728"
"9914","4163","4163","4163","1.1675046682357788","1.1675046682357788","1.1675046682357788"
"9919","4165","4165","4165","1.0843366384506226","1.0843366384506226","1.0843366384506226"
"9924","4167","4167","4167","0.9039565920829773","0.9039565920829773","0.9039565920829773"
"9929","4169","4169","4169","0.9792448282241821","0.9792448282241821","0.9792448282241821"
"9934","4171","4171","4171","1.031890630722046","1.031890630722046","1.031890630722046"
"9939","4173","4173","4173","1.144336462020874","1.144336462020874","1.144336462020874"
"9944","4175","4175","4175","1.0738788843154907","1.0738788843154907","1.0738788843154907"
"9949","4178","4178","4178","1.1013295650482178","1.1013295650482178","1.1013295650482178"
"9954","4180","4180","4180","1.044338583946228","1.044338583946228","1.044338583946228"
"9959","4182","4182","4182","1.0321986675262451","1.0321986675262451","1.0321986675262451"
"9964","4184","4184","4184","1.0922056436538696","1.0922056436538696","1.0922056436538696"
"9969","4186","4186","4186","1.2288362979888916","1.2288362979888916","1.2288362979888916"
"9974","4188","4188","4188","1.2024052143096924","1.2024052143096924","1.2024052143096924"
"9979","4190","4190","4190","0.9873594045639038","0.9873594045639038","0.9873594045639038"
"9984","4192","4192","4192","1.0269352197647095","1.0269352197647095","1.0269352197647095"
"9989","4194","4194","4194","1.0002416372299194","1.0002416372299194","1.0002416372299194"
"9994","4196","4196","4196","1.1472408771514893","1.1472408771514893","1.1472408771514893"
"9999","4199","4199","4199","0.9642095565795898","0.9642095565795898","0.9642095565795898"
