"Iter","s3dis/semseg-octformer-v1m1-0-lit - _step","s3dis/semseg-octformer-v1m1-0-lit - _step__MIN","s3dis/semseg-octformer-v1m1-0-lit - _step__MAX","s3dis/semseg-octformer-v1m1-0-lit - train_batch/loss","s3dis/semseg-octformer-v1m1-0-lit - train_batch/loss__MIN","s3dis/semseg-octformer-v1m1-0-lit - train_batch/loss__MAX"
"1990","1990","1990","1990","0.998956024646759","0.998956024646759","0.998956024646759"
"1991","1991","1991","1991","1.0445674657821655","1.0445674657821655","1.0445674657821655"
"1992","1992","1992","1992","1.0067555904388428","1.0067555904388428","1.0067555904388428"
"1993","1993","1993","1993","1.067875862121582","1.067875862121582","1.067875862121582"
"1994","1994","1994","1994","0.9993829727172852","0.9993829727172852","0.9993829727172852"
"1995","1995","1995","1995","0.9925928115844727","0.9925928115844727","0.9925928115844727"
"1996","1996","1996","1996","0.9637673497200012","0.9637673497200012","0.9637673497200012"
"1997","1997","1997","1997","0.8674984574317932","0.8674984574317932","0.8674984574317932"
"1998","1998","1998","1998","1.080443024635315","1.080443024635315","1.080443024635315"
"1999","1999","1999","1999","0.7742111682891846","0.7742111682891846","0.7742111682891846"
"2000","2000","2000","2000","0.968142569065094","0.968142569065094","0.968142569065094"
"2001","2001","2001","2001","0.8276998400688171","0.8276998400688171","0.8276998400688171"
"2002","2002","2002","2002","0.8353069424629211","0.8353069424629211","0.8353069424629211"
"2003","2003","2003","2003","0.9867156744003296","0.9867156744003296","0.9867156744003296"
"2004","2004","2004","2004","1.0790823698043823","1.0790823698043823","1.0790823698043823"
"2005","2005","2005","2005","0.9196935892105103","0.9196935892105103","0.9196935892105103"
"2006","2006","2006","2006","0.8972070813179016","0.8972070813179016","0.8972070813179016"
"2007","2007","2007","2007","1.0066534280776978","1.0066534280776978","1.0066534280776978"
"2008","2008","2008","2008","0.8951950669288635","0.8951950669288635","0.8951950669288635"
"2009","2009","2009","2009","0.9652911424636841","0.9652911424636841","0.9652911424636841"
"2010","2010","2010","2010","0.9210724234580994","0.9210724234580994","0.9210724234580994"
"2011","2011","2011","2011","0.9521051645278931","0.9521051645278931","0.9521051645278931"
"2012","2012","2012","2012","1.213992714881897","1.213992714881897","1.213992714881897"
"2013","2013","2013","2013","0.968913733959198","0.968913733959198","0.968913733959198"
"2014","2014","2014","2014","0.9009571075439453","0.9009571075439453","0.9009571075439453"
"2015","2015","2015","2015","0.9977861046791077","0.9977861046791077","0.9977861046791077"
"2016","2016","2016","2016","1.0620235204696655","1.0620235204696655","1.0620235204696655"
"2017","2017","2017","2017","0.9172106981277466","0.9172106981277466","0.9172106981277466"
"2018","2018","2018","2018","0.9494009613990784","0.9494009613990784","0.9494009613990784"
"2019","2019","2019","2019","1.0038636922836304","1.0038636922836304","1.0038636922836304"
"2020","2020","2020","2020","1.0625873804092407","1.0625873804092407","1.0625873804092407"
"2021","2021","2021","2021","0.9347897171974182","0.9347897171974182","0.9347897171974182"
"2022","2022","2022","2022","0.861238420009613","0.861238420009613","0.861238420009613"
"2023","2023","2023","2023","1.0022474527359009","1.0022474527359009","1.0022474527359009"
"2024","2024","2024","2024","0.9634438157081604","0.9634438157081604","0.9634438157081604"
"2025","2025","2025","2025","0.9089993834495544","0.9089993834495544","0.9089993834495544"
"2026","2026","2026","2026","0.9182574152946472","0.9182574152946472","0.9182574152946472"
"2027","2027","2027","2027","0.9932244420051575","0.9932244420051575","0.9932244420051575"
"2028","2028","2028","2028","1.1320576667785645","1.1320576667785645","1.1320576667785645"
"2029","2029","2029","2029","0.8852720260620117","0.8852720260620117","0.8852720260620117"
"2030","2030","2030","2030","0.9878010153770447","0.9878010153770447","0.9878010153770447"
"2031","2031","2031","2031","0.8765885829925537","0.8765885829925537","0.8765885829925537"
"2032","2032","2032","2032","0.8671445846557617","0.8671445846557617","0.8671445846557617"
"2033","2033","2033","2033","0.7629708051681519","0.7629708051681519","0.7629708051681519"
"2034","2034","2034","2034","0.9553853273391724","0.9553853273391724","0.9553853273391724"
"2035","2035","2035","2035","0.8688010573387146","0.8688010573387146","0.8688010573387146"
"2036","2036","2036","2036","1.0386135578155518","1.0386135578155518","1.0386135578155518"
"2037","2037","2037","2037","1.019591212272644","1.019591212272644","1.019591212272644"
"2038","2038","2038","2038","0.9433313012123108","0.9433313012123108","0.9433313012123108"
"2039","2039","2039","2039","0.7259907126426697","0.7259907126426697","0.7259907126426697"
"2040","2040","2040","2040","0.9661509990692139","0.9661509990692139","0.9661509990692139"
"2041","2041","2041","2041","0.991214394569397","0.991214394569397","0.991214394569397"
"2042","2042","2042","2042","0.9822747111320496","0.9822747111320496","0.9822747111320496"
"2043","2043","2043","2043","0.9801006317138672","0.9801006317138672","0.9801006317138672"
"2044","2044","2044","2044","1.061740517616272","1.061740517616272","1.061740517616272"
"2045","2045","2045","2045","0.9195330739021301","0.9195330739021301","0.9195330739021301"
"2046","2046","2046","2046","1.0338114500045776","1.0338114500045776","1.0338114500045776"
"2047","2047","2047","2047","1.3440407514572144","1.3440407514572144","1.3440407514572144"
"2048","2048","2048","2048","0.8647215366363525","0.8647215366363525","0.8647215366363525"
"2049","2049","2049","2049","0.9642074704170227","0.9642074704170227","0.9642074704170227"
"2050","2050","2050","2050","0.7648679614067078","0.7648679614067078","0.7648679614067078"
"2051","2051","2051","2051","0.9504289031028748","0.9504289031028748","0.9504289031028748"
"2052","2052","2052","2052","0.8923138976097107","0.8923138976097107","0.8923138976097107"
"2053","2053","2053","2053","0.9601625800132751","0.9601625800132751","0.9601625800132751"
"2054","2054","2054","2054","1.0921214818954468","1.0921214818954468","1.0921214818954468"
"2055","2055","2055","2055","0.9492440819740295","0.9492440819740295","0.9492440819740295"
"2056","2056","2056","2056","0.9072498679161072","0.9072498679161072","0.9072498679161072"
"2057","2057","2057","2057","0.8596825003623962","0.8596825003623962","0.8596825003623962"
"2058","2058","2058","2058","0.8414640426635742","0.8414640426635742","0.8414640426635742"
"2059","2059","2059","2059","0.864563524723053","0.864563524723053","0.864563524723053"
"2060","2060","2060","2060","0.9657049775123596","0.9657049775123596","0.9657049775123596"
"2061","2061","2061","2061","1.0252121686935425","1.0252121686935425","1.0252121686935425"
"2062","2062","2062","2062","0.8315886855125427","0.8315886855125427","0.8315886855125427"
"2063","2063","2063","2063","0.8533756732940674","0.8533756732940674","0.8533756732940674"
"2064","2064","2064","2064","1.0622411966323853","1.0622411966323853","1.0622411966323853"
"2065","2065","2065","2065","1.016043782234192","1.016043782234192","1.016043782234192"
"2066","2066","2066","2066","0.8816478848457336","0.8816478848457336","0.8816478848457336"
"2067","2067","2067","2067","1.0746231079101562","1.0746231079101562","1.0746231079101562"
"2068","2068","2068","2068","0.9691672921180725","0.9691672921180725","0.9691672921180725"
"2069","2069","2069","2069","0.9856937527656555","0.9856937527656555","0.9856937527656555"
"2070","2070","2070","2070","0.8452123999595642","0.8452123999595642","0.8452123999595642"
"2071","2071","2071","2071","1.0606473684310913","1.0606473684310913","1.0606473684310913"
"2072","2072","2072","2072","1.1041295528411865","1.1041295528411865","1.1041295528411865"
"2073","2073","2073","2073","0.9709001779556274","0.9709001779556274","0.9709001779556274"
"2074","2074","2074","2074","0.9720817804336548","0.9720817804336548","0.9720817804336548"
"2075","2075","2075","2075","0.9242085814476013","0.9242085814476013","0.9242085814476013"
"2076","2076","2076","2076","0.887304425239563","0.887304425239563","0.887304425239563"
"2077","2077","2077","2077","1.019393801689148","1.019393801689148","1.019393801689148"
"2078","2078","2078","2078","0.9086952209472656","0.9086952209472656","0.9086952209472656"
"2079","2079","2079","2079","0.8656920194625854","0.8656920194625854","0.8656920194625854"
"2080","2080","2080","2080","0.8047274947166443","0.8047274947166443","0.8047274947166443"
"2081","2081","2081","2081","0.963329017162323","0.963329017162323","0.963329017162323"
"2082","2082","2082","2082","0.9314491152763367","0.9314491152763367","0.9314491152763367"
"2083","2083","2083","2083","0.9739148616790771","0.9739148616790771","0.9739148616790771"
"2084","2084","2084","2084","0.9950480461120605","0.9950480461120605","0.9950480461120605"
"2085","2085","2085","2085","1.0016276836395264","1.0016276836395264","1.0016276836395264"
"2086","2086","2086","2086","1.0956915616989136","1.0956915616989136","1.0956915616989136"
"2087","2087","2087","2087","0.9037089943885803","0.9037089943885803","0.9037089943885803"
"2088","2088","2088","2088","1.0129135847091675","1.0129135847091675","1.0129135847091675"
"2089","2089","2089","2089","0.954361617565155","0.954361617565155","0.954361617565155"
"2090","2090","2090","2090","0.9755133390426636","0.9755133390426636","0.9755133390426636"
"2091","2091","2091","2091","0.9687480330467224","0.9687480330467224","0.9687480330467224"
"2092","2092","2092","2092","1.0599915981292725","1.0599915981292725","1.0599915981292725"
"2093","2093","2093","2093","0.9658692479133606","0.9658692479133606","0.9658692479133606"
"2094","2094","2094","2094","1.0121043920516968","1.0121043920516968","1.0121043920516968"
"2095","2095","2095","2095","0.8662864565849304","0.8662864565849304","0.8662864565849304"
"2096","2096","2096","2096","0.8831169605255127","0.8831169605255127","0.8831169605255127"
"2097","2097","2097","2097","0.8328434228897095","0.8328434228897095","0.8328434228897095"
"2098","2098","2098","2098","0.8497620820999146","0.8497620820999146","0.8497620820999146"
"2099","2099","2099","2099","0.9184820055961609","0.9184820055961609","0.9184820055961609"
"2100","2100","2100","2100","1.0011906623840332","1.0011906623840332","1.0011906623840332"
"2101","2101","2101","2101","0.9663950204849243","0.9663950204849243","0.9663950204849243"
"2102","2102","2102","2102","1.074971318244934","1.074971318244934","1.074971318244934"
"2103","2103","2103","2103","0.9705976843833923","0.9705976843833923","0.9705976843833923"
"2104","2104","2104","2104","0.8401494026184082","0.8401494026184082","0.8401494026184082"
"2105","2105","2105","2105","0.784939706325531","0.784939706325531","0.784939706325531"
"2106","2106","2106","2106","0.9135947823524475","0.9135947823524475","0.9135947823524475"
"2107","2107","2107","2107","0.8071570992469788","0.8071570992469788","0.8071570992469788"
"2108","2108","2108","2108","1.0417948961257935","1.0417948961257935","1.0417948961257935"
"2109","2109","2109","2109","1.0330735445022583","1.0330735445022583","1.0330735445022583"
"2110","2110","2110","2110","1.0343064069747925","1.0343064069747925","1.0343064069747925"
"2111","2111","2111","2111","1.1036334037780762","1.1036334037780762","1.1036334037780762"
"2112","2112","2112","2112","0.8619908690452576","0.8619908690452576","0.8619908690452576"
"2113","2113","2113","2113","1.2691072225570679","1.2691072225570679","1.2691072225570679"
"2114","2114","2114","2114","1.002100944519043","1.002100944519043","1.002100944519043"
"2115","2115","2115","2115","1.0425699949264526","1.0425699949264526","1.0425699949264526"
"2116","2116","2116","2116","0.9277334213256836","0.9277334213256836","0.9277334213256836"
"2117","2117","2117","2117","1.0631768703460693","1.0631768703460693","1.0631768703460693"
"2118","2118","2118","2118","0.965265691280365","0.965265691280365","0.965265691280365"
"2119","2119","2119","2119","0.8848215341567993","0.8848215341567993","0.8848215341567993"
"2120","2120","2120","2120","1.0713732242584229","1.0713732242584229","1.0713732242584229"
"2121","2121","2121","2121","1.0168507099151611","1.0168507099151611","1.0168507099151611"
"2122","2122","2122","2122","0.8112314939498901","0.8112314939498901","0.8112314939498901"
"2123","2123","2123","2123","1.007870078086853","1.007870078086853","1.007870078086853"
"2124","2124","2124","2124","0.9677844643592834","0.9677844643592834","0.9677844643592834"
"2125","2125","2125","2125","1.1700598001480103","1.1700598001480103","1.1700598001480103"
"2126","2126","2126","2126","0.9375160932540894","0.9375160932540894","0.9375160932540894"
"2127","2127","2127","2127","0.9092980623245239","0.9092980623245239","0.9092980623245239"
"2128","2128","2128","2128","0.9057031273841858","0.9057031273841858","0.9057031273841858"
"2129","2129","2129","2129","0.8706125617027283","0.8706125617027283","0.8706125617027283"
"2130","2130","2130","2130","0.8760571479797363","0.8760571479797363","0.8760571479797363"
"2131","2131","2131","2131","0.9011300802230835","0.9011300802230835","0.9011300802230835"
"2132","2132","2132","2132","1.060861587524414","1.060861587524414","1.060861587524414"
"2133","2133","2133","2133","0.9645927548408508","0.9645927548408508","0.9645927548408508"
"2134","2134","2134","2134","0.9397861957550049","0.9397861957550049","0.9397861957550049"
"2135","2135","2135","2135","0.9940744042396545","0.9940744042396545","0.9940744042396545"
"2136","2136","2136","2136","1.145471215248108","1.145471215248108","1.145471215248108"
"2137","2137","2137","2137","1.213548183441162","1.213548183441162","1.213548183441162"
"2138","2138","2138","2138","0.831627368927002","0.831627368927002","0.831627368927002"
"2139","2139","2139","2139","1.0757789611816406","1.0757789611816406","1.0757789611816406"
"2140","2140","2140","2140","0.8895093202590942","0.8895093202590942","0.8895093202590942"
"2141","2141","2141","2141","1.1014293432235718","1.1014293432235718","1.1014293432235718"
"2142","2142","2142","2142","0.7701215744018555","0.7701215744018555","0.7701215744018555"
"2143","2143","2143","2143","0.7460894584655762","0.7460894584655762","0.7460894584655762"
"2144","2144","2144","2144","0.9089254140853882","0.9089254140853882","0.9089254140853882"
"2145","2145","2145","2145","0.9650526642799377","0.9650526642799377","0.9650526642799377"
"2146","2146","2146","2146","1.0682450532913208","1.0682450532913208","1.0682450532913208"
"2147","2147","2147","2147","1.1699004173278809","1.1699004173278809","1.1699004173278809"
