"Iter","s3dis/semseg-pt-v1-0-base - _step","s3dis/semseg-pt-v1-0-base - _step__MIN","s3dis/semseg-pt-v1-0-base - _step__MAX","s3dis/semseg-pt-v1-0-base - train_batch/loss","s3dis/semseg-pt-v1-0-base - train_batch/loss__MIN","s3dis/semseg-pt-v1-0-base - train_batch/loss__MAX"
"9492","9492","9492","9492","0.13377408310770988","0.08144188672304153","0.18610627949237823"
"9493","9493","9493","9493","0.14190125465393066","0.14190125465393066","0.14190125465393066"
"9494","9494","9494","9494","0.05729429051280022","0.05729429051280022","0.05729429051280022"
"9495","9495","9495","9495","0.24846269190311432","0.15808993577957153","0.3388354480266571"
"9496","9496","9496","9496","0.13938307762145996","0.13938307762145996","0.13938307762145996"
"9497","9497","9497","9497","0.07107497751712799","0.07107497751712799","0.07107497751712799"
"9498","9498","9498","9498","0.22014285624027252","0.17944100499153137","0.26084470748901367"
"9499","9499","9499","9499","0.3110406920313835","0.131234809756279","0.49084657430648804"
"9500","9500","9500","9500","0.16426168382167816","0.11934661865234375","0.20917674899101257"
"9501","9501","9501","9501","0.15400967001914978","0.13383027911186218","0.17418906092643738"
"9502","9502","9502","9502","0.12442977353930473","0.11160344630479813","0.13725610077381134"
"9503","9503","9503","9503","0.1277078576385975","0.07424021512269974","0.18117550015449524"
"9504","9504","9504","9504","0.11725280433893204","0.11725280433893204","0.11725280433893204"
"9505","9505","9505","9505","0.13382599875330925","0.11401022225618362","0.15364177525043488"
"9506","9506","9506","9506","0.10475826635956764","0.0717853382229805","0.13773119449615479"
"9507","9507","9507","9507","0.16810430586338043","0.14853456616401672","0.18767404556274414"
"9508","9508","9508","9508","0.19331995397806168","0.14896051585674286","0.2376793920993805"
"9509","9509","9509","9509","0.07324083894491196","0.07324083894491196","0.07324083894491196"
"9510","9510","9510","9510","0.23651372641324997","0.11885671317577362","0.3541707396507263"
"9511","9511","9511","9511","0.2589587979018688","0.11743443459272385","0.4004831612110138"
"9512","9512","9512","9512","0.13857183791697025","0.05646717920899391","0.2206764966249466"
"9513","9513","9513","9513","0.1352100968360901","0.1352100968360901","0.1352100968360901"
"9514","9514","9514","9514","0.06798755377531052","0.06798755377531052","0.06798755377531052"
"9515","9515","9515","9515","0.17762485891580582","0.1693432331085205","0.18590648472309113"
"9516","9516","9516","9516","0.2009127289056778","0.06846356391906738","0.3333618938922882"
"9517","9517","9517","9517","0.16188594698905945","0.12067300081253052","0.20309889316558838"
"9518","9518","9518","9518","0.19759450107812881","0.13632945716381073","0.2588595449924469"
"9519","9519","9519","9519","0.1032753586769104","0.08563254028558731","0.12091817706823349"
"9520","9520","9520","9520","0.22459080815315247","0.1563376486301422","0.2928439676761627"
"9521","9521","9521","9521","0.22083236277103424","0.12312659621238708","0.3185381293296814"
"9522","9522","9522","9522","0.14507241547107697","0.14507241547107697","0.14507241547107697"
"9523","9523","9523","9523","0.15472014620900154","0.1136360839009285","0.19580420851707458"
"9524","9524","9524","9524","0.10313936695456505","0.10077015310525894","0.10550858080387115"
"9525","9525","9525","9525","0.17815876007080078","0.17815876007080078","0.17815876007080078"
"9526","9526","9526","9526","0.14163264632225037","0.14163264632225037","0.14163264632225037"
"9527","9527","9527","9527","0.15129029750823975","0.15129029750823975","0.15129029750823975"
"9528","9528","9528","9528","0.19125793874263763","0.13517501950263977","0.2473408579826355"
"9529","9529","9529","9529","0.1391257904469967","0.08037924021482468","0.1978723406791687"
"9530","9530","9530","9530","0.15531040355563164","0.08420447260141373","0.22641633450984955"
"9531","9531","9531","9531","0.1853151023387909","0.1853151023387909","0.1853151023387909"
"9532","9532","9532","9532","0.1669396609067917","0.1669396609067917","0.1669396609067917"
"9533","9533","9533","9533","0.11766868084669113","0.11766868084669113","0.11766868084669113"
"9534","9534","9534","9534","0.2526504769921303","0.06618885695934296","0.4391120970249176"
"9535","9535","9535","9535","0.18308229744434357","0.18308229744434357","0.18308229744434357"
"9536","9536","9536","9536","0.18335608392953873","0.07511205971240997","0.2916001081466675"
"9537","9537","9537","9537","0.12968482822179794","0.11017800867557526","0.14919164776802063"
"9538","9538","9538","9538","0.1685926355421543","0.10099703818559647","0.23618823289871216"
"9539","9539","9539","9539","0.13296349346637726","0.13296349346637726","0.13296349346637726"
"9540","9540","9540","9540","0.14537661522626877","0.07621867954730988","0.21453455090522766"
"9541","9541","9541","9541","0.12050342932343483","0.06985678523778915","0.1711500734090805"
"9542","9542","9542","9542","0.225663922727108","0.14217828214168549","0.3091495633125305"
"9543","9543","9543","9543","0.1837742030620575","0.1837742030620575","0.1837742030620575"
"9544","9544","9544","9544","0.11318796873092651","0.11318796873092651","0.11318796873092651"
"9545","9545","9545","9545","0.15759940445423126","0.15759940445423126","0.15759940445423126"
"9546","9546","9546","9546","0.18266213685274124","0.1802770495414734","0.1850472241640091"
"9547","9547","9547","9547","0.13333716988563538","0.13333716988563538","0.13333716988563538"
"9548","9548","9548","9548","0.1767488270998001","0.1570688933134079","0.19642876088619232"
"9549","9549","9549","9549","0.1987346038222313","0.13815544545650482","0.25931376218795776"
"9550","9550","9550","9550","0.21124035120010376","0.19016997516155243","0.2323107272386551"
"9551","9551","9551","9551","0.23230719566345215","0.19080540537834167","0.2738089859485626"
"9552","9552","9552","9552","0.1657446250319481","0.15136387944221497","0.1801253706216812"
"9553","9553","9553","9553","0.11784547567367554","0.0936199277639389","0.14207102358341217"
"9554","9554","9554","9554","0.16653192043304443","0.16653192043304443","0.16653192043304443"
"9555","9555","9555","9555","0.1363993138074875","0.10400421917438507","0.1687944084405899"
"9556","9556","9556","9556","0.23405493795871735","0.1280221939086914","0.3400876820087433"
"9557","9557","9557","9557","0.12966296076774597","0.12966296076774597","0.12966296076774597"
"9558","9558","9558","9558","0.19711294025182724","0.1717921495437622","0.22243373095989227"
"9559","9559","9559","9559","0.07809173315763474","0.07809173315763474","0.07809173315763474"
"9560","9560","9560","9560","0.22900991141796112","0.13635951280593872","0.3216603100299835"
"9561","9561","9561","9561","0.14911788329482079","0.11987506598234177","0.1783607006072998"
"9562","9562","9562","9562","0.20023534446954727","0.12092112004756927","0.27954956889152527"
"9563","9563","9563","9563","0.1623830646276474","0.11851848661899567","0.20624764263629913"
"9564","9564","9564","9564","0.1317906379699707","0.1317906379699707","0.1317906379699707"
"9565","9565","9565","9565","0.1832212656736374","0.15735214948654175","0.20909038186073303"
"9566","9566","9566","9566","0.15385810285806656","0.11877979338169098","0.18893641233444214"
"9567","9567","9567","9567","0.13314078748226166","0.11965291202068329","0.14662866294384003"
"9568","9568","9568","9568","0.2315312996506691","0.17820434272289276","0.28485825657844543"
"9569","9569","9569","9569","0.15751095488667488","0.11731225997209549","0.19770964980125427"
"9570","9570","9570","9570","0.11042285710573196","0.0988544151186943","0.12199129909276962"
"9571","9571","9571","9571","0.14331504330039024","0.12358055263757706","0.16304953396320343"
"9572","9572","9572","9572","0.16258247569203377","0.10710275918245316","0.21806219220161438"
"9573","9573","9573","9573","0.20317991077899933","0.19856426119804382","0.20779556035995483"
"9574","9574","9574","9574","0.14845217391848564","0.09440500289201736","0.20249934494495392"
"9575","9575","9575","9575","0.13599883019924164","0.12118111550807953","0.15081654489040375"
"9576","9576","9576","9576","0.15682315826416016","0.15682315826416016","0.15682315826416016"
"9577","9577","9577","9577","0.17696597427129745","0.10972407460212708","0.24420787394046783"
"9578","9578","9578","9578","0.15757901966571808","0.15486100316047668","0.16029703617095947"
"9579","9579","9579","9579","0.16090583056211472","0.14103786647319794","0.1807737946510315"
"9580","9580","9580","9580","0.1567179039120674","0.0931711345911026","0.22026467323303223"
"9581","9581","9581","9581","0.20603211969137192","0.12887869775295258","0.28318554162979126"
"9582","9582","9582","9582","0.09852070361375809","0.07908853143453598","0.1179528757929802"
"9583","9583","9583","9583","0.12761147320270538","0.12761147320270538","0.12761147320270538"
"9584","9584","9584","9584","0.12452062219381332","0.1018366664648056","0.14720457792282104"
"9585","9585","9585","9585","0.18089479207992554","0.17353443801403046","0.18825514614582062"
"9586","9586","9586","9586","0.1913580447435379","0.1913580447435379","0.1913580447435379"
"9587","9587","9587","9587","0.12947627902030945","0.1287112832069397","0.1302412748336792"
"9588","9588","9588","9588","0.11270485818386078","0.11270485818386078","0.11270485818386078"
"9589","9589","9589","9589","0.12229032814502716","0.12229032814502716","0.12229032814502716"
"9590","9590","9590","9590","0.14981144666671753","0.1304788887500763","0.16914400458335876"
"9591","9591","9591","9591","0.07024164497852325","0.07024164497852325","0.07024164497852325"
"9592","9592","9592","9592","0.18540171533823013","0.180404394865036","0.19039903581142426"
"9593","9593","9593","9593","0.16707223653793335","0.14082880318164825","0.19331566989421844"
"9594","9594","9594","9594","0.1815090924501419","0.13466531038284302","0.2283528745174408"
"9595","9595","9595","9595","0.15652141720056534","0.13072499632835388","0.1823178380727768"
"9596","9596","9596","9596","0.13548541069030762","0.13548541069030762","0.13548541069030762"
"9597","9597","9597","9597","0.14328762143850327","0.1365160048007965","0.15005923807621002"
"9598","9598","9598","9598","0.0730699896812439","0.0730699896812439","0.0730699896812439"
"9599","9599","9599","9599","0.10655815899372101","0.10655815899372101","0.10655815899372101"
"9600","9600","9600","9600","0.15007783100008965","0.06409115344285965","0.23606450855731964"
"9601","9601","9601","9601","0.15515707433223724","0.13895055651664734","0.17136359214782715"
"9602","9602","9602","9602","0.1436680257320404","0.1436680257320404","0.1436680257320404"
"9603","9603","9603","9603","0.14918498694896698","0.14918498694896698","0.14918498694896698"
"9604","9604","9604","9604","0.07201240956783295","0.07201240956783295","0.07201240956783295"
"9605","9605","9605","9605","0.16865230351686478","0.0761430412530899","0.26116156578063965"
"9606","9606","9606","9606","0.20740968734025955","0.13258059322834015","0.28223878145217896"
"9607","9607","9607","9607","0.18432584777474403","0.11314336210489273","0.25550833344459534"
"9608","9608","9608","9608","0.17009910941123962","0.17009910941123962","0.17009910941123962"
"9609","9609","9609","9609","0.12356902658939362","0.12356902658939362","0.12356902658939362"
"9610","9610","9610","9610","0.11397577822208405","0.0701732337474823","0.1577783226966858"
"9611","9611","9611","9611","0.07789149135351181","0.07789149135351181","0.07789149135351181"
"9612","9612","9612","9612","0.09196337126195431","0.05782584473490715","0.12610089778900146"
"9613","9613","9613","9613","0.16950535029172897","0.1362767517566681","0.20273394882678986"
"9614","9614","9614","9614","0.13189324736595154","0.13189324736595154","0.13189324736595154"
"9615","9615","9615","9615","0.14890993386507034","0.13758687674999237","0.16023299098014832"
"9616","9616","9616","9616","0.0721922367811203","0.0721922367811203","0.0721922367811203"
"9617","9617","9617","9617","0.13891123235225677","0.13891123235225677","0.13891123235225677"
"9618","9618","9618","9618","0.17680618166923523","0.1762484610080719","0.17736390233039856"
"9619","9619","9619","9619","0.12213535606861115","0.12213535606861115","0.12213535606861115"
"9620","9620","9620","9620","0.16417479515075684","0.11832056939601898","0.2100290209054947"
"9621","9621","9621","9621","0.1488700918853283","0.07438647001981735","0.22335371375083923"
"9622","9622","9622","9622","0.08696849644184113","0.08696849644184113","0.08696849644184113"
"9623","9623","9623","9623","0.1528744250535965","0.1528744250535965","0.1528744250535965"
"9624","9624","9624","9624","0.15634047240018845","0.12261651456356049","0.1900644302368164"
"9625","9625","9625","9625","0.13417930901050568","0.13417930901050568","0.13417930901050568"
"9626","9626","9626","9626","0.1317533180117607","0.09746718406677246","0.16603945195674896"
"9627","9627","9627","9627","0.1454632468521595","0.11404041200876236","0.17688608169555664"
"9628","9628","9628","9628","0.07920335978269577","0.07920335978269577","0.07920335978269577"
"9629","9629","9629","9629","0.19397428631782532","0.15445338189601898","0.23349519073963165"
"9630","9630","9630","9630","0.16874346882104874","0.16461005806922913","0.17287687957286835"
"9631","9631","9631","9631","0.0881316065788269","0.07146932929754257","0.10479388386011124"
"9632","9632","9632","9632","0.18894190341234207","0.17134758830070496","0.2065362185239792"
"9633","9633","9633","9633","0.1898408606648445","0.13889436423778534","0.2407873570919037"
"9634","9634","9634","9634","0.1270112581551075","0.07250703126192093","0.18151548504829407"
"9635","9635","9635","9635","0.17873195558786392","0.16113397479057312","0.19632993638515472"
"9636","9636","9636","9636","0.16250351071357727","0.16250351071357727","0.16250351071357727"
"9637","9637","9637","9637","0.13074461370706558","0.08340907096862793","0.17808015644550323"
